"","MasVnrArea","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","TotRmsAbvGrd","Fireplaces","PavedDrive","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","TotalPorchSF"
"411",0,"None","Attchd","Unf","TA","TA","TA","Fa","No","Unf","FuseA","RL","BrkComm","Brk Cmn","TA","COD",1276,1,350,0,411,9571,"Reg","Edwards","1Story",5,1958,1958,"TA","CBlock","TA","Y",1276,0,1276,5,0,"Y","Abnorml",11.0020998412042,2552,1,0
"412",0,"None","Attchd","Fin","TA","TA","TA","TA","Mn","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",0,2,572,1056,412,34650,"Reg","Gilbert","1Story",5,1955,1955,"TA","CBlock","TA","N",1056,0,1056,5,0,"Y","Normal",11.8844890214027,2112,2,264
"413",432,"Stone","Attchd","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","New",892,2,484,578,413,4403,"IR2","Somerst","1Story",7,2009,2009,"Ex","PConc","Ex","Y",1478,0,1478,7,1,"Y","Partial",12.3104326608544,2948,3.5,144
"414",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RM","WdShing","Wd Shng","TA","WD",1008,2,360,0,414,8960,"Reg","OldTown","1Story",5,1927,1950,"TA","CBlock","Gd","Y",1028,0,1028,5,1,"Y","Normal",11.6526874073454,2036,1,0
"415",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",499,3,678,50,415,11228,"IR2","SawyerW","2Story",7,1993,1993,"Gd","PConc","Ex","Y",1080,1017,2097,9,1,"Y","Normal",12.3371009079366,3177,2.5,383
"416",0,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1316,2,396,24,416,8899,"IR1","Gilbert","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1340,0,1340,6,0,"Y","Partial",12.1069923678295,2680,2,130
"417",203,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",463,2,440,209,417,7844,"Reg","Sawyer","2Story",6,1978,1978,"TA","CBlock","TA","Y",672,728,1400,6,1,"Y","Normal",11.9150516718129,2072,1.5,0
"418",0,"None","Detchd","Unf","TA","TA","Gd","TA","No","BLQ","FuseA","RL","Wd Sdng","Stucco","TA","WD",242,3,864,1128,418,22420,"IR1","Crawfor","2Story",6,1918,1950,"TA","BrkTil","TA","N",1370,1254,2624,10,1,"N","Normal",12.3842188309136,3994,3.5,0
"419",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","FuseF","RL","MetalSd","MetalSd","TA","WD",444,1,240,312,419,8160,"Reg","Edwards","1.5Fin",5,1940,1950,"TA","BrkTil","Fa","N",756,378,1134,7,0,"P","AdjLand",11.7440371859336,1890,2.5,0
"420",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",281,1,304,775,420,8450,"Reg","NAmes","1Story",5,1968,1968,"TA","CBlock","Ex","Y",1056,0,1056,6,1,"Y","Normal",11.8635823365834,2112,2,85
"421",200,"BrkFace","Attchd","Fin","TA","TA","Gd","Gd","Gd","GLQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",35,4,784,1309,421,7060,"Reg","Mitchel","SFoyer",7,1997,1998,"TA","PConc","Ex","Y",1344,0,1344,8,0,"Y","Alloca",12.2370866990593,2688,4,0
"422",126,"Stone","Attchd","Fin","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","CemntBd","CmentBd","Gd","WD",356,2,529,1246,422,16635,"IR1","NWAmes","1Story",6,1977,2000,"Gd","CBlock","Gd","Y",1602,0,1602,8,1,"Y","Normal",12.2783933071098,3204,2,240
"423",0,"None","Attchd","RFn","TA","TA","TA","TA","No","Unf","FuseA","RL","HdBoard","HdBoard","TA","WD",988,2,520,0,423,21750,"Reg","Mitchel","1Story",5,1954,1954,"TA","CBlock","Ex","Y",988,0,988,4,0,"N","Normal",11.6351430976945,1976,1,0
"424",473,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",484,3,696,986,424,9200,"Reg","NoRidge","2Story",8,1998,1998,"Gd","PConc","Gd","Y",1470,1160,2630,8,1,"Y","Normal",12.6603279178078,4100,3.5,66
"425",74,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","LwQ","FuseA","RL","Wd Sdng","Wd Sdng","TA","WD",580,1,297,616,425,9000,"Reg","NAmes","1Story",6,1956,1956,"TA","CBlock","Gd","Y",1196,0,1196,6,1,"Y","Normal",11.8422292121128,2392,2,44
"426",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","HdBoard","HdBoard","TA","WD",651,1,240,0,426,3378,"Reg","OldTown","2Story",7,1946,1992,"TA","CBlock","Gd","Y",707,682,1389,6,2,"P","Normal",11.8130300574206,2040,1.5,0
"427",145,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",0,2,569,1518,427,12800,"Reg","SawyerW","SLvl",7,1989,1989,"Gd","PConc","Gd","Y",1644,0,1644,5,1,"Y","Normal",12.5245263766487,3162,3,80
"428",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",619,1,352,288,428,8593,"IR1","NAmes","1Story",4,1957,1957,"TA","CBlock","Ex","Y",907,0,907,5,0,"Y","Normal",11.5991765530135,1814,1,0
"429",108,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",544,2,628,664,429,6762,"Reg","CollgCr","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1208,0,1208,6,0,"Y","Partial",12.1828040185908,2416,3,159
"430",0,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",387,2,576,1005,430,11457,"IR1","Timber","1Story",6,1988,1988,"TA","CBlock","TA","Y",1412,0,1412,6,1,"Y","Normal",12.0725412529057,2804,3,0
"431",232,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","HdBoard","HdBoard","TA","COD",96,1,264,387,431,1680,"Reg","BrDale","2Story",6,1971,1971,"TA","CBlock","TA","Y",483,504,987,4,0,"Y","Abnorml",11.3551013797767,1470,1.5,0
"432",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","ConLD",901,0,0,0,432,5586,"IR1","OldTown","1.5Fin",6,1920,1998,"TA","BrkTil","Gd","Y",1088,110,1198,7,0,"N","Abnorml",11.2885311317544,2099,1,98
"433",376,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","HdBoard","HdBoard","TA","WD",294,2,440,471,433,1920,"Reg","BrDale","2Story",5,1971,1971,"TA","CBlock","Ex","Y",765,600,1365,6,0,"Y","Normal",11.7158663089669,2130,2.5,276
"434",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",926,2,470,0,434,10839,"IR1","Gilbert","2Story",6,1997,1998,"TA","PConc","Ex","Y",926,678,1604,7,1,"Y","Normal",12.106252310248,2530,2.5,36
"435",0,"None","Attchd","Unf","TA","TA","Gd","TA","Av","ALQ","SBrkr","RM","CemntBd","CmentBd","TA","WD",135,0,0,495,435,1890,"Reg","MeadowV","SFoyer",4,1972,1972,"TA","CBlock","Gd","Y",630,0,630,3,0,"Y","Normal",11.3022044336546,1260,2,88
"436",0,"None","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","ConLw",70,2,550,385,436,10667,"IR2","CollgCr","2Story",7,1996,1996,"Gd","PConc","Ex","Y",827,834,1661,6,1,"Y","Normal",12.2643415536542,2460,3.5,219
"437",0,"None","Detchd","Unf","TA","TA","Fa","TA","No","Unf","FuseA","RM","Stucco","Stucco","TA","WD",648,2,440,0,437,4400,"Reg","OldTown","1.5Fin",6,1920,1950,"TA","BrkTil","TA","Y",734,384,1118,6,0,"Y","Normal",11.6613454700885,1766,1,0
"438",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",884,1,180,0,438,6000,"Reg","BrkSide","1.5Unf",6,1926,2004,"Gd","PConc","Gd","Y",904,0,904,4,0,"Y","Normal",11.6868787720937,1788,1,0
"439",0,"None","Detchd","Unf","Gd","TA","TA","TA","No","LwQ","SBrkr","RL","WdShing","Stucco","Gd","WD",75,1,352,365,439,4280,"Reg","Crawfor","1Story",5,1913,2002,"TA","PConc","TA","N",694,0,694,4,1,"P","Normal",11.4114462960204,1134,1,0
"440",0,"None","Detchd","Unf","TA","TA","TA","Fa","Mn","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","ConLI",684,2,528,0,440,12354,"Reg","Edwards","1.5Fin",6,1920,2000,"TA","BrkTil","Gd","Y",684,512,1196,7,0,"Y","Normal",11.6082356447746,1880,1,46
"441",200,"Stone","Attchd","Fin","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",788,3,672,1767,441,15431,"Reg","NridgHt","1Story",10,2008,2008,"Ex","PConc","Ex","Y",2402,0,2402,10,2,"Y","Normal",13.2267233927286,5496,3,72
"442",270,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","FuseF","RL","VinylSd","VinylSd","Fa","WD",1307,0,0,133,442,12108,"Reg","Edwards","1Story",4,1955,1955,"TA","CBlock","TA","N",1440,0,1440,8,0,"Y","Normal",11.6784399034478,2880,2,0
"443",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",1078,2,360,0,443,6240,"Reg","BrkSide","1.5Fin",5,1930,1992,"TA","PConc","TA","Y",1128,445,1573,8,1,"P","Normal",12.0008917945901,2651,2,0
"444",72,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Av","Unf","SBrkr","RL","WdShing","Wd Shng","Gd","New",1258,3,648,0,444,3922,"Reg","Blmngtn","1Story",7,2006,2007,"Gd","PConc","Ex","Y",1258,0,1258,6,1,"Y","Partial",12.0581525154536,2516,2,160
"445",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",273,2,493,642,445,8750,"Reg","CollgCr","2Story",7,1994,1995,"Gd","PConc","Ex","Y",933,975,1908,8,1,"Y","Normal",12.2548628096996,2823,3.5,277
"446",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","COD",1436,2,480,0,446,9855,"Reg","Edwards","1Story",6,1956,1956,"TA","CBlock","Fa","Y",1689,0,1689,7,1,"Y","Normal",11.7558716435806,3125,1,0
"447",0,"None","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","BrkFace","Plywood","Gd","WD",557,2,578,247,447,16492,"IR1","NAmes","1Story",6,1966,2002,"Gd","CBlock","Ex","Y",1888,0,1888,6,1,"Y","Normal",12.1547793511426,3405,2.5,0
"448",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",930,2,431,0,448,11214,"IR1","Gilbert","2Story",7,1998,1999,"Gd","PConc","Gd","Y",956,930,1886,10,1,"Y","Normal",12.2055725204885,2816,2.5,89
"449",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",780,1,198,0,449,8600,"Reg","IDOTRR","1.5Fin",6,1937,1950,"TA","BrkTil","TA","Y",780,596,1376,7,1,"N","Normal",11.6910716503537,2156,2,0
"450",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","MetalSd","MetalSd","TA","WD",318,1,308,331,450,6000,"Reg","OldTown","1.5Fin",3,1948,2002,"TA","CBlock","Ex","Y",679,504,1183,6,0,"Y","Normal",11.6952470217642,1832,1.5,176
"451",0,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","FuseA","RM","Wd Sdng","Wd Sdng","Gd","WD",813,1,270,0,451,5684,"Reg","OldTown","1Story",6,1930,2005,"TA","BrkTil","Ex","Y",813,0,813,5,0,"N","Normal",11.6082356447746,1626,1,113
"452",0,"None","Attchd","Unf","TA","TA","Gd","TA","Gd","ALQ","SBrkr","RL","Plywood","Plywood","Gd","WD",878,2,576,655,452,70761,"IR1","ClearCr","1Story",7,1975,1975,"TA","CBlock","TA","Y",1533,0,1533,5,2,"Y","Normal",12.5425448821514,3066,3,254
"453",42,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",130,2,422,742,453,9303,"IR1","Timber","2Story",6,1996,1997,"Gd","PConc","Ex","Y",888,868,1756,7,0,"Y","Normal",12.2258752728264,2628,3.5,266
"454",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","WD",768,2,676,0,454,9000,"Reg","Somerst","2Story",8,2008,2008,"Gd","PConc","Ex","Y",786,804,1590,6,0,"Y","Normal",12.2548628096996,2358,2.5,30
"455",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",122,2,560,1606,455,9297,"Reg","Mitchel","1Story",5,1976,1976,"TA","CBlock","TA","Y",1728,0,1728,8,0,"Y","Family",12.1441972418121,3456,4,0
"456",320,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",326,2,528,916,456,9600,"Reg","NWAmes","1Story",7,1973,1973,"TA","CBlock","Fa","Y",1242,0,1242,6,1,"Y","Normal",12.0753943218881,2484,1.5,0
"457",0,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","SBrkr","RM","AsbShng","AsbShng","TA","COD",624,3,513,0,457,4571,"Reg","OldTown","2Story",5,1916,1950,"TA","BrkTil","Fa","N",624,720,1344,7,0,"Y","Abnorml",11.4927227576527,1968,1,0
"458",0,"None","Attchd","Fin","TA","TA","Gd","TA","Gd","BLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",248,2,529,1116,458,53227,"IR1","ClearCr","1Story",4,1954,1994,"TA","CBlock","Ex","Y",1663,0,1663,6,2,"Y","Normal",12.4529327234617,3027,2,361
"459",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Stucco","Wd Shng","Gd","WD",588,1,228,0,459,5100,"Reg","OldTown","2Story",8,1925,1996,"TA","PConc","Fa","Y",833,833,1666,7,1,"Y","Normal",11.9891596439666,2254,1,255
"460",161,"BrkCmn","Detchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",524,1,352,185,460,7015,"IR1","BrkSide","1.5Fin",5,1950,1950,"TA","CBlock","TA","Y",979,224,1203,5,1,"Y","Normal",11.6082356447746,1912,2,0
"461",110,"Stone","BuiltIn","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","VinylSd","VinylSd","TA","New",288,2,552,544,461,8004,"IR1","Somerst","2Story",8,2009,2009,"Gd","PConc","Ex","Y",832,1103,1935,8,0,"Y","Partial",12.4815619372163,2767,3.5,150
"462",0,"None","Detchd","RFn","TA","TA","Gd","Gd","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",0,2,576,350,462,7200,"Reg","SWISU","2Story",7,1936,2007,"Gd","PConc","Ex","Y",575,560,1135,6,0,"Y","Normal",11.9511803959014,1695,2,256
"463",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",0,1,360,553,463,8281,"IR1","Sawyer","1Story",5,1965,1965,"TA","CBlock","Gd","Y",864,0,864,5,1,"Y","Normal",11.0410480813427,1728,1,0
"464",0,"None","Detchd","Unf","TA","TA","TA","TA","No","LwQ","FuseA","RL","Stucco","Stucco","TA","WD",389,1,240,326,464,11988,"IR1","Crawfor","2Story",6,1934,1995,"TA","CBlock","Fa","Y",849,811,1660,6,1,"Y","Normal",12.1479137313566,2375,1.5,0
"465",136,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",424,0,0,616,465,8430,"Reg","CollgCr","1Story",5,1978,1978,"TA","CBlock","TA","Y",1040,0,1040,5,0,"Y","Normal",11.7280368445872,2080,2,0
"466",18,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","Gd","WD",1375,2,398,0,466,3072,"Reg","Blmngtn","1Story",7,2004,2004,"Gd","PConc","Ex","Y",1414,0,1414,6,1,"Y","Normal",12.0936875149354,2789,2,164
"467",0,"None","Attchd","Unf","TA","TA","TA","Gd","Gd","GLQ","SBrkr","RL","Plywood","Plywood","TA","WD",499,2,526,778,467,10628,"Reg","NAmes","1Story",7,1970,1970,"TA","CBlock","TA","Y",1277,0,1277,5,1,"Y","Normal",12.0257490913989,2554,2,0
"468",224,"Stone","Attchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",342,1,312,386,468,9480,"Reg","NAmes","2Story",5,1942,1995,"TA","CBlock","Ex","Y",888,756,1644,7,2,"Y","Normal",11.8947807074393,2372,1.5,168
"469",248,"Stone","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1626,3,866,0,469,11428,"IR1","NridgHt","1Story",8,2006,2006,"Gd","PConc","Ex","Y",1634,0,1634,7,1,"Y","Normal",12.4292161968444,3260,2,44
"470",120,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",406,2,506,426,470,9291,"IR1","SawyerW","2Story",6,1993,1993,"Gd","PConc","Ex","Y",832,878,1710,7,0,"Y","Normal",12.1388638958367,2542,2.5,214
"471",0,"None","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",0,2,528,368,471,6820,"IR1","StoneBr","1Story",8,1985,1985,"Gd","PConc","TA","Y",1502,0,1502,4,0,"Y","Normal",12.2643415536542,2990,2.5,54
"472",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","WdShing","Plywood","TA","WD",808,2,534,0,472,11952,"Reg","NWAmes","2Story",7,1977,1977,"TA","CBlock","TA","Y",1161,808,1969,8,1,"Y","Normal",12.1547793511426,2777,2.5,0
"473",80,"BrkFace","Basment","RFn","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",88,2,525,459,473,3675,"Reg","Edwards","SLvl",6,2005,2005,"TA","PConc","Ex","Y",1072,0,1072,5,0,"Y","Normal",11.9049675527463,1619,2,28
"474",304,"BrkFace","Attchd","RFn","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",626,3,908,1350,474,14977,"IR1","NridgHt","1Story",8,2006,2007,"Gd","PConc","Ex","Y",1976,0,1976,7,1,"Y","Partial",12.9945300058944,3952,3,313
"475",0,"None","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","CemntBd","CmentBd","Ex","WD",298,2,499,1196,475,5330,"Reg","StoneBr","1Story",8,2000,2000,"Gd","PConc","Ex","Y",1652,0,1652,6,0,"Y","Normal",12.4332082181139,3146,3,144
"476",0,"None","Detchd","Unf","TA","TA","TA","TA","No","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",340,2,624,630,476,8480,"Reg","Sawyer","1Story",5,1963,1963,"TA","CBlock","TA","Y",970,0,970,5,0,"Y","Normal",11.7943379244084,1940,2,24
"477",215,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",484,2,508,994,477,13125,"Reg","CollgCr","1Story",6,1997,1998,"TA","PConc","Ex","Y",1493,0,1493,7,1,"Y","Normal",12.2496109475447,2971,3,179
"478",772,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Ex","WD",2153,3,694,0,478,13693,"Reg","NridgHt","2Story",9,2006,2006,"Ex","PConc","Ex","Y",2069,574,2643,9,1,"Y","Normal",12.8479265317026,4796,2.5,498
"479",336,"Stone","Attchd","RFn","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",417,3,826,1288,479,10637,"Reg","CollgCr","1Story",8,2007,2008,"Gd","PConc","Ex","Y",1718,0,1718,7,1,"Y","Normal",12.6014874177848,3423,3,252
"480",435,"BrkCmn","Detchd","Unf","TA","TA","Fa","TA","No","Rec","SBrkr","RM","Stucco","Stucco","TA","WD",739,2,672,168,480,5925,"Reg","OldTown","1Story",4,1937,2000,"TA","BrkTil","TA","Y",1131,0,1131,7,0,"Y","Alloca",11.40166982941,2038,1,72
"481",378,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",572,3,772,1261,481,16033,"IR1","NridgHt","1Story",9,2004,2005,"Gd","PConc","Ex","Y",1850,0,1850,8,1,"Y","Normal",12.6946526603488,3683,3,631
"482",562,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",225,3,874,1567,482,11846,"IR1","NridgHt","1Story",9,2003,2004,"Gd","PConc","Ex","Y",1792,0,1792,6,1,"Y","Normal",12.8320110763967,3584,3,255
"483",0,"None","Attchd","Unf","Fa","Fa","TA","TA","No","ALQ","SBrkr","RM","Stucco","Stucco","Ex","WD",611,1,164,299,483,2500,"Reg","OldTown","2Story",7,1915,2005,"Gd","PConc","Ex","Y",916,910,1826,7,1,"Y","Normal",11.9511803959014,2736,2.5,0
"484",116,"BrkFace","Attchd","Unf","TA","TA","Ex","TA","No","GLQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",319,2,402,897,484,4500,"Reg","Mitchel","1Story",6,1998,1998,"TA","PConc","Ex","Y",1216,0,1216,5,0,"Y","Normal",12.0076217068063,2432,3,125
"485",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","Plywood","Gd","WD",411,1,264,588,485,7758,"IR1","Sawyer","1Story",5,1962,2001,"TA","CBlock","Gd","Y",999,0,999,6,0,"Y","Normal",11.7943379244084,1998,2,132
"486",0,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",506,1,264,607,486,9600,"Reg","NAmes","1Story",5,1950,2007,"Gd","CBlock","Gd","Y",1113,0,1113,5,1,"Y","Normal",11.8981878657609,2226,1,80
"487",168,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",237,2,515,836,487,10289,"Reg","NAmes","1Story",5,1965,1965,"TA","CBlock","TA","Y",1073,0,1073,6,0,"Y","Normal",11.9576112862317,2146,2.5,0
"488",0,"None","Attchd","Unf","TA","TA","Gd","TA","Av","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",486,2,487,998,488,12243,"IR1","NWAmes","1Story",5,1971,1971,"TA","CBlock","Gd","Y",1484,0,1484,7,1,"Y","Normal",12.0725412529057,2968,2,224
"489",0,"None","Attchd","Unf","TA","Fa","TA","Fa","No","BLQ","FuseA","RL","Wd Sdng","Wd Sdng","TA","ConLD",290,2,520,664,489,10800,"Reg","OldTown","1.5Fin",5,1900,1970,"TA","CBlock","TA","N",1766,648,2414,10,1,"N","Normal",11.982929094216,3368,2,142
"490",0,"None","Attchd","Unf","TA","TA","Gd","TA","Av","GLQ","SBrkr","RM","CemntBd","CmentBd","Gd","WD",115,1,286,515,490,1526,"Reg","MeadowV","SFoyer",4,1970,2002,"TA","CBlock","TA","Y",630,0,630,3,0,"Y","Normal",11.3621025752356,1260,2,0
"491",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","Mn","Unf","SBrkr","RM","CemntBd","CmentBd","TA","WD",264,1,336,0,491,2665,"Reg","MeadowV","2Story",5,1976,1976,"TA","PConc","TA","Y",616,688,1304,4,1,"Y","Normal",11.6526874073454,1568,1.5,165
"492",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","FuseA","RL","Wd Sdng","Wd Sdng","Fa","WD",238,1,240,403,492,9490,"Reg","NAmes","1.5Fin",6,1941,1950,"TA","CBlock","TA","Y",958,620,1578,5,2,"Y","Normal",11.7981044072039,2384,2,0
"493",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","New",728,2,429,0,493,15578,"IR1","Gilbert","2Story",6,2006,2006,"Gd","PConc","Gd","Y",728,728,1456,8,0,"Y","Partial",12.0598033260287,2184,2.5,0
"494",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","FuseA","RL","BrkFace","Wd Sdng","TA","WD",363,1,308,374,494,7931,"Reg","NAmes","1Story",5,1960,1960,"TA","CBlock","TA","Y",1269,0,1269,6,1,"Y","Normal",11.9511803959014,2538,1.5,0
"495",0,"None","Attchd","Unf","TA","TA","Fa","TA","No","Unf","FuseA","RM","MetalSd","MetalSd","TA","WD",190,1,273,0,495,5784,"Reg","OldTown","1Story",5,1938,1996,"TA","BrkTil","Gd","Y",886,0,886,4,0,"Y","Normal",11.4219060665831,1076,1,164
"496",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","FuseA","C (all)","Wd Sdng","Wd Sdng","TA","WD",225,0,0,495,496,7879,"Reg","IDOTRR","1Story",4,1920,1950,"TA","CBlock","TA","N",720,0,720,4,0,"N","Abnorml",10.4602421081905,1440,1,523
"497",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","BrkFace","BrkFace","Gd","WD",1969,2,546,1231,497,12692,"IR1","NoRidge","1Story",8,1992,1993,"Gd","PConc","Ex","Y",3228,0,3228,10,1,"Y","Normal",12.9715404876697,6428,4,339
"498",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",697,1,240,329,498,9120,"Reg","BrkSide","1.5Fin",7,1925,1950,"TA","PConc","Ex","Y",1133,687,1820,8,0,"N","Normal",12.1226910365911,2846,3,100
"499",89,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",414,1,288,450,499,7800,"Reg","Sawyer","1Story",5,1967,2004,"TA","PConc","Ex","Y",899,0,899,5,0,"Y","Normal",11.7752897294377,1763,1,64
